name,mae_temp,mae_humidity,mae_cloudcover,mae_sealevelpressure,mae_windspeed,mae_precip
JAKARTA,0.513789800995024,2.952407960198998,5.596314676616915,0.5242935323382801,4.874085820895523,8.758963308457712
JAWA BARAT,0.421621067031463,2.4510697674418633,8.35612995896032,0.520915184678485,4.443015047879617,7.678204801641587
JAWA TENGAH,0.6193502051983568,2.669544459644321,6.6512435020519804,0.5468385772914124,2.7283242134062924,4.655284021887826
JAWA TIMUR,0.6291949384404928,2.3828891928864624,6.5471422708618325,0.529666894664816,3.2900745554035566,4.1799439398084814
