name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bangka Belitung,2021-01-01,28.9,24.2,26.2,33.7,24.2,27.7,24.2,88.8,6,100,12.5,rain,0,0,37.1,16.6,308,1009,89.3,8.6,178.3,15.3,7,,2021-01-01T05:53:01,2021-01-01T18:06:43,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2021-01-02,29.4,23.7,25.8,33.5,23.7,26.6,23.9,89.6,8,100,8.33,rain,0,0,34.6,18,296.4,1009,99.9,8.5,121.1,10.6,6,,2021-01-02T05:53:30,2021-01-02T18:07:10,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-03,31.4,24.2,26.8,37.1,24.2,28.8,23.8,84.6,0.9,100,25,rain,0,0,33.1,15.1,285.9,1008.8,94.6,8.5,217.1,18.8,7,,2021-01-03T05:53:59,2021-01-03T18:07:37,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2021-01-04,31.2,24.1,27,37.2,24.1,29.2,24,84.2,0.6,100,4.17,rain,0,0,33.5,20.5,293.6,1008.9,96.1,8.6,202.1,17.3,8,,2021-01-04T05:54:27,2021-01-04T18:08:03,0.68,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-05,31.1,25.4,27.1,38,25.4,29.7,24.8,87.4,0.8,100,4.17,rain,0,0,35.6,18.4,332.8,1008.3,86.2,8.1,162.4,14.1,7,,2021-01-05T05:54:55,2021-01-05T18:08:29,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-06,29.4,25.2,26.6,35.2,25.2,28.3,24.6,88.9,4.5,100,8.33,rain,0,0,37.1,20.5,329.6,1007.9,92.4,6.9,197,16.9,7,,2021-01-06T05:55:23,2021-01-06T18:08:54,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-07,30.4,24.4,26.7,36.8,24.4,28.9,24.4,87.3,0.3,100,4.17,rain,0,0,45.4,21.2,312.9,1007.5,98.5,8.4,194.4,16.8,7,,2021-01-07T05:55:50,2021-01-07T18:09:19,0.79,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-08,29.6,24.4,26.5,34.6,24.4,27.9,24.5,89.1,8,100,8.33,rain,0,0,34.9,14.8,325,1007.5,97.1,8.1,171.6,14.7,6,,2021-01-08T05:56:17,2021-01-08T18:09:43,0.82,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-09,28.9,23.7,25.5,34.3,23.7,26.3,24.2,92.5,18,100,16.67,rain,0,0,31.3,13.3,297.1,1008.3,96.9,6.4,163.4,14.1,7,,2021-01-09T05:56:44,2021-01-09T18:10:06,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-10,29,23.7,26.4,33.7,23.7,27.9,24.2,88,0.6,100,8.33,rain,0,0,45.4,20.5,291.5,1007.9,99,8,166.9,14.3,6,,2021-01-10T05:57:10,2021-01-10T18:10:29,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-11,30.9,24.2,26.5,38.2,24.2,28.3,24.4,88.8,15.5,100,8.33,rain,0,0,35.3,15.8,298.3,1008.8,97.5,7.1,154.5,13.2,8,,2021-01-11T05:57:35,2021-01-11T18:10:51,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-12,27.2,24.2,25.3,31.1,24.2,25.7,24.1,93.1,12.6,100,25,rain,0,0,31.7,18.4,323.8,1009.4,99.9,5.1,111,9.6,4,,2021-01-12T05:58:00,2021-01-12T18:11:13,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2021-01-13,26.2,23.2,24.7,26.2,23.2,24.7,23.6,93.8,19.5,100,25,rain,0,0,27,13,313.1,1010.1,100,5.6,73,6.2,4,,2021-01-13T05:58:25,2021-01-13T18:11:34,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2021-01-14,26.9,23.4,25.2,29.7,23.4,25.3,23.9,92.9,2.9,100,8.33,rain,0,0,27.4,13,314.8,1010.8,100,7.1,89.8,7.8,4,,2021-01-14T05:58:49,2021-01-14T18:11:54,0.03,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-15,28.9,24,26.1,33.8,24,27.5,24.4,90.6,0.8,100,12.5,rain,0,0,18,11.2,338.9,1009.8,99.8,7,118.8,10.3,5,,2021-01-15T05:59:12,2021-01-15T18:12:14,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"96237099999,remote"
Bangka Belitung,2021-01-16,29.4,24.4,26.3,35.7,24.4,27.8,24.4,89.7,11.2,100,8.33,rain,0,0,24.5,13,336.2,1008.6,99.9,7.5,178.5,15.3,7,,2021-01-16T05:59:35,2021-01-16T18:12:32,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-17,29.2,24.7,26.3,34.2,24.7,27.4,24.3,89.1,12,100,45.83,rain,0,0,29.9,24.1,344.1,1009.2,99.6,8.4,150.5,12.9,6,,2021-01-17T05:59:57,2021-01-17T18:12:50,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-18,28.7,24.4,26,31.4,24.4,26.8,22.8,83,0.1,100,4.17,rain,0,0,47.2,22.7,339.4,1010.4,99.9,8.3,151.9,13.1,5,,2021-01-18T06:00:19,2021-01-18T18:13:08,0.16,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2021-01-19,29.1,23.4,26.1,32.7,23.4,27,22.2,79.2,1.3,100,16.67,rain,0,0,41.4,24.1,341.8,1010.2,98.5,7.6,234.4,20.3,8,,2021-01-19T06:00:39,2021-01-19T18:13:24,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
