name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bangka belitung,2016-01-01,30.1,24.8,26.6,35.9,24.8,28.1,24.6,89,16,100,8.33,rain,0,0,23.4,9.7,317,1012.5,87.8,7,139.7,11.5,6,,2016-01-01T05:52:37,2016-01-01T18:06:21,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96237099999,remote"
Bangka belitung,2016-01-02,28.8,24.9,26.1,33.4,24.9,27,24.6,91.5,18.1,100,12.5,rain,0,0,26.3,10.4,310.7,1013.3,99.4,7.4,149.6,13,6,,2016-01-02T05:53:06,2016-01-02T18:06:48,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka belitung,2016-01-03,29.7,24.7,26.9,36.6,24.7,29.3,24.9,88.9,4.7,100,50,rain,0,0,26.6,11.9,289.8,1013.1,99.5,8.1,159.6,13.8,6,,2016-01-03T05:53:35,2016-01-03T18:07:15,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka belitung,2016-01-04,32.2,25.4,27.4,39.3,25.4,30.1,25.1,87.7,11.3,100,45.83,rain,0,0,18,13,358.2,1012.9,97.4,8.3,192.3,16.5,7,,2016-01-04T05:54:04,2016-01-04T18:07:42,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka belitung,2016-01-05,31.2,25.2,27.1,37.2,25.2,29.3,24.9,88.3,16.9,100,29.17,rain,0,0,23,29.5,19.1,1012.3,82.4,8.1,183.8,15.7,7,,2016-01-05T05:54:32,2016-01-05T18:08:08,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96237099999,remote"
Bangka belitung,2016-01-06,31.9,25,27.6,38.5,25,30.4,24.8,85.7,3.4,100,41.67,rain,0,0,22.7,18.4,10.6,1012.4,79.7,8,218.6,18.9,7,,2016-01-06T05:55:00,2016-01-06T18:08:33,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka belitung,2016-01-07,31.2,25.2,27.3,36.9,25.2,29.5,24.8,87.3,11.7,100,37.5,rain,0,0,24.8,20.5,6.9,1012.9,63.4,8.3,213.1,18.4,8,,2016-01-07T05:55:28,2016-01-07T18:08:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka belitung,2016-01-08,31.7,25.1,27.6,38.1,25.1,30.5,24.8,85.3,0.9,100,4.17,rain,0,0,23,18.4,9.2,1012.1,65.2,8.4,231,19.9,8,,2016-01-08T05:55:55,2016-01-08T18:09:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96237099999,remote"
Bangka belitung,2016-01-09,30.9,24.7,27.2,36.7,24.7,29.5,24.7,87.1,21.8,100,16.67,rain,0,0,28.4,13,7.4,1011.7,88.8,6.5,224.4,19.2,8,,2016-01-09T05:56:22,2016-01-09T18:09:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96237099999,remote"
Bangka belitung,2016-01-10,31.9,25.5,27.4,37,25.5,29.9,24.8,86.1,14.2,100,62.5,rain,0,0,23,13,340.9,1012.1,97.1,8.1,173.9,15,6,,2016-01-10T05:56:48,2016-01-10T18:10:10,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
