name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bangka Belitung,2019-01-01,32.4,25.1,27.9,37.9,25.1,31,24.4,81.9,7,100,4.17,rain,0,0,46.8,20.5,308.2,1011,95.4,7.6,212.9,17.6,7,,2019-01-01T05:52:45,2019-01-01T18:06:28,0.83,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-02,30.9,23.9,27.1,38.1,23.9,29.9,24.6,86.7,12,100,8.33,rain,0,0,44.6,14.8,278,1011.1,99,6.9,172.3,14.9,7,,2019-01-02T05:53:14,2019-01-02T18:06:56,0.87,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-03,31.9,24.4,27.7,38.4,24.4,31,24.7,84.3,9,100,4.17,rain,0,0,31.3,10.4,249.8,1011.3,97.6,7.8,198.2,17.1,7,,2019-01-03T05:53:43,2019-01-03T18:07:23,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-04,29.2,25,26.9,35.5,25,29.1,24.5,87.4,10,100,8.33,rain,0,0,23,11.2,90,1012.1,99.2,7.1,173.5,15,6,,2019-01-04T05:54:12,2019-01-04T18:07:49,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-05,31.1,24.9,26.9,37.6,24.9,28.8,24.6,87.6,4,100,4.17,rain,0,0,25.6,16.6,64.6,1011.6,89.1,7.9,218,18.7,8,,2019-01-05T05:54:40,2019-01-05T18:08:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-06,31.4,24.1,27.1,38.7,24.1,29.9,24.8,87.7,2,100,4.17,rain,0,0,25.9,14.8,358.1,1011.3,92.3,7.6,213.5,18.4,8,,2019-01-06T05:55:08,2019-01-06T18:08:40,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-07,31.9,24.9,27.6,38.8,24.9,30.7,24.8,85,3.3,100,45.83,rain,0,0,21.6,20.5,9.8,1011.1,78.9,7.4,204.6,17.7,8,,2019-01-07T05:55:35,2019-01-07T18:09:05,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2019-01-08,31.7,24.8,27.1,41.1,24.8,29,24.5,86.8,1,100,4.17,rain,0,0,22,20.5,310.7,1011.1,74.7,8.1,239.1,20.8,9,,2019-01-08T05:56:03,2019-01-08T18:09:30,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-09,30.4,24.4,26.9,36.9,24.4,28.9,24.7,88.5,10.6,100,33.33,rain,0,0,28.1,18.4,349,1010.8,93.9,8.3,174.8,15.2,6,,2019-01-09T05:56:29,2019-01-09T18:09:53,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2019-01-10,28.4,24.1,25.6,33.1,24.1,26.3,24.1,91.5,11,100,8.33,rain,0,0,23.4,11.2,334.9,1011,96.7,7.1,181.1,15.7,6,,2019-01-10T05:56:56,2019-01-10T18:10:17,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"96237099999,remote"
Bangka Belitung,2019-01-11,28.8,23.4,26,34.4,23.4,27.4,24.1,89.5,0.3,100,4.17,rain,0,0,29.9,16.6,323.5,1010.5,86.6,8.3,206,17.8,8,,2019-01-11T05:57:21,2019-01-11T18:10:39,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-12,30.9,24.4,26.7,37.3,24.4,28.5,24.5,88.2,23,100,8.33,rain,0,0,27.7,16.6,318.6,1010.4,91.1,6.8,192.1,16.6,6,,2019-01-12T05:57:47,2019-01-12T18:11:01,0.2,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-13,31.2,24.7,27.2,37.2,24.7,29.5,24.5,85.9,5.9,100,37.5,rain,0,0,32,24.1,316.8,1009.8,91.2,7.1,234.7,20.2,8,,2019-01-13T05:58:12,2019-01-13T18:11:22,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"96237099999,remote"
Bangka Belitung,2019-01-14,30.1,24.1,26.1,37.2,24.1,27.4,24.4,90.7,25,100,8.33,rain,0,0,31.3,12.2,307.7,1009.4,95,6.4,167.2,14.5,7,,2019-01-14T05:58:36,2019-01-14T18:11:43,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-15,31.7,23.9,26.7,38.1,23.9,28.9,24.3,87.4,11,100,8.33,rain,0,0,36.4,15.5,292.8,1009.5,96.4,7.4,224.1,19.2,8,,2019-01-15T05:58:59,2019-01-15T18:12:03,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"96237099999,remote"
Bangka Belitung,2019-01-16,29.5,24.9,27.1,36.4,24.9,29.6,24.7,86.9,5,100,4.17,rain,0,0,40.7,16.6,303.1,1009.4,98.2,8.3,206.2,17.9,8,,2019-01-16T05:59:22,2019-01-16T18:12:22,0.33,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-17,29.9,24.9,27.1,36.3,24.9,29.9,24.7,86.8,6,100,8.33,rain,0,0,32.4,16.2,308.9,1008.7,97.8,7.1,182.2,15.8,7,,2019-01-17T05:59:45,2019-01-17T18:12:40,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-18,30.9,24.7,26.7,37.1,24.7,28.3,24.6,88.6,8,100,4.17,rain,0,0,36,18.4,321.5,1008.5,95.7,7.3,230.6,20,9,,2019-01-18T06:00:07,2019-01-18T18:12:58,0.4,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-19,29.2,24.7,26.1,34.4,24.7,27.3,24.5,90.7,6,100,8.33,rain,0,0,29.5,18.4,320.8,1008.8,99.9,7,72.7,6.4,4,,2019-01-19T06:00:28,2019-01-19T18:13:15,0.43,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-20,29.2,24.8,26.6,34.6,24.8,28.5,24.6,89.4,0.1,100,4.17,rain,0,0,36.7,18.4,329.4,1009.5,99.9,8.1,145.9,12.6,5,,2019-01-20T06:00:49,2019-01-20T18:13:31,0.47,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-21,29.3,24.4,26.5,36.3,24.4,28.4,24.6,89.2,4.8,100,8.33,rain,0,0,38.5,20.5,316.1,1010.4,100,7.9,168.7,14.4,7,,2019-01-21T06:01:08,2019-01-21T18:13:46,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-22,29.6,23.4,26.4,34.1,23.4,27.7,23.8,86,5,100,4.17,rain,0,0,55.1,18,319.5,1011.6,99.6,7.3,171.2,14.9,8,,2019-01-22T06:01:27,2019-01-22T18:14:01,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-23,31.2,24.4,27.2,37.6,24.4,29.6,24.3,84.8,2.2,100,33.33,rain,0,0,45,24.1,336.5,1011.2,98.4,7.9,236.6,20.5,9,,2019-01-23T06:01:46,2019-01-23T18:14:14,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"96237099999,remote"
Bangka Belitung,2019-01-24,29.6,25.2,27,36.3,25.2,29.2,24.2,85,0.9,100,25,rain,0,0,36.4,24.1,339.6,1011.3,100,8.4,182.1,15.7,7,,2019-01-24T06:02:04,2019-01-24T18:14:27,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"96237099999,remote"
Bangka Belitung,2019-01-25,29.2,25.1,27,33.2,25.1,28.7,23.5,81.8,0.1,100,4.17,rain,0,0,37.8,18.4,327.6,1012.1,100,8.4,184.2,16,9,,2019-01-25T06:02:21,2019-01-25T18:14:39,0.64,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"96237099999,remote"
