name,tanggal,bulan,tahun,temp,humidity,cloudcover,sealevelpressure,windspeed,precip
BANTEN,1,1,2014,25.6,86.5,94.7,1010.9,16.6,13.329
BANTEN,2,1,2014,27.2,80.1,61.6,1010.4,22.3,3.715
BANTEN,3,1,2014,27.9,80.1,58.4,1009.5,16.6,0.801
BANTEN,4,1,2014,27.7,80.4,67.8,1009.0,37.1,0.0
BANTEN,5,1,2014,26.2,80.4,58.2,1008.6,29.5,0.717
BANTEN,6,1,2014,26.2,82.7,81.2,1008.5,25.9,8.68
BANTEN,7,1,2014,27.1,82.0,65.2,1008.9,18.4,5.245
BANTEN,8,1,2014,24.9,91.8,86.1,1010.1,14.8,45.411
BANTEN,9,1,2014,27.9,74.6,55.6,1009.5,37.1,0.7
BANTEN,10,1,2014,27.9,76.5,68.2,1008.8,27.7,1.8
BANTEN,11,1,2014,27.7,78.9,65.2,1009.3,20.5,29.078
BANTEN,12,1,2014,25.4,90.0,88.8,1010.8,27.7,42.252
BANTEN,13,1,2014,25.7,86.9,89.8,1011.1,14.8,10.603
BANTEN,14,1,2014,27.0,82.8,78.9,1010.8,22.3,13.824
BANTEN,15,1,2014,25.1,88.4,85.3,1012.1,20.5,16.203
BANTEN,16,1,2014,26.0,85.2,93.8,1011.4,24.1,26.247
BANTEN,17,1,2014,25.7,87.2,94.1,1011.1,24.1,53.804
BANTEN,18,1,2014,26.0,82.3,92.8,1011.9,33.5,61.471
BANTEN,19,1,2014,26.5,82.2,87.6,1011.9,24.1,28.022
BANTEN,20,1,2014,26.0,85.9,88.6,1011.2,27.7,13.333
BANTEN,21,1,2014,24.7,89.5,96.9,1011.5,22.3,37.635
BANTEN,22,1,2014,25.8,83.9,76.5,1011.3,24.1,30.71
BANTEN,23,1,2014,25.5,84.4,93.1,1011.4,22.3,11.411
BANTEN,24,1,2014,26.1,83.4,87.5,1010.4,24.1,15.214
BANTEN,25,1,2014,26.8,79.9,61.0,1010.6,20.5,6.148
BANTEN,26,1,2014,27.0,81.5,66.5,1010.5,24.1,17.369
BANTEN,27,1,2014,25.9,87.5,81.5,1010.5,18.4,13.446
BANTEN,28,1,2014,26.7,82.8,87.3,1010.1,16.6,15.864
BANTEN,29,1,2014,26.5,82.6,85.4,1010.5,25.9,24.334
BANTEN,30,1,2014,26.6,81.7,77.3,1011.0,18.4,0.223
BANTEN,31,1,2014,25.3,87.2,81.6,1011.5,20.5,8.766
BANTEN,1,2,2014,25.2,88.4,69.1,1009.8,19.0,0.499
BANTEN,2,2,2014,24.9,90.3,69.2,1008.7,24.1,26.456
BANTEN,3,2,2014,25.3,89.6,94.2,1007.6,16.6,36.656
BANTEN,4,2,2014,26.7,83.8,91.2,1007.0,22.3,36.953
BANTEN,5,2,2014,26.5,87.3,83.1,1006.8,20.5,31.824
BANTEN,6,2,2014,26.7,85.7,74.5,1007.1,18.4,8.935
BANTEN,7,2,2014,26.7,86.3,73.9,1007.1,22.3,9.017
